reports	GET	/reports/teacher/class-performance	auth	R:teacher,principal,school_admin,super_admin	reportsController.getClassPerformance
reports	GET	/reports/student-progress/:id	auth	-	reportsController.getStudentProgress
reports	GET	/reports/hub/attendance	auth	P:reports.view	reportsController.getAttendanceReport
reports	GET	/reports/hub/students	auth	P:reports.view	reportsController.getStudentReport
reports	GET	/reports/hub/teachers	auth	P:reports.view	reportsController.getTeacherReport
reports	GET	/reports/hub/fees	auth	P:reports.view	reportsController.getFeeReport
reports	GET	/reports/hub/transport	auth	P:reports.view	reportsController.getTransportReport
reports	GET	/reports/hub/exams	auth	P:reports.view	reportsController.getExamReportSummary
school	GET	/schools/lookup	PUBLIC	-	schoolController.lookupSchool
school	GET	/schools/	auth	P:platform.manage_schools	schoolController.listSchools
school	POST	/schools/	auth	P:platform.manage_schools	schoolController.createSchool
school	GET	/schools/assigned	auth	-	schoolController.listAssignedSchools
school	GET	/schools/me	auth	-	schoolController.getMySchool
school	PATCH	/schools/me	auth	P:school.manage_settings	schoolController.updateMySchool
school	GET	/schools/me/academic-years	auth	-	schoolController.listAcademicYears
school	POST	/schools/me/academic-years	auth	P:academic_years.manage	schoolController.createAcademicYear
school	PATCH	/schools/me/academic-years/:id	auth	P:academic_years.manage	schoolController.updateAcademicYear
school	POST	/schools/me/academic-years/:id/set-current	auth	P:academic_years.manage	schoolController.setCurrentAcademicYear
school	GET	/schools/me/branches	auth	-	schoolController.listBranches
school	POST	/schools/me/branches	auth	P:branches.manage	schoolController.createBranch
school	PATCH	/schools/me/branches/:id	auth	P:branches.manage	schoolController.updateBranch
school	DELETE	/schools/me/branches/:id	auth	P:branches.manage	schoolController.deactivateBranch
school	PATCH	/schools/me/settings	auth	P:school.manage_settings	schoolController.updateSchoolSettings
school	GET	/schools/me/departments	auth	-	schoolController.listDepartments
school	POST	/schools/me/departments	auth	P:departments.manage	schoolController.createDepartment
school	PATCH	/schools/me/departments/:id	auth	P:departments.manage	schoolController.updateDepartment
school	DELETE	/schools/me/departments/:id	auth	P:departments.manage	schoolController.deleteDepartment
school	GET	/schools/me/holidays	auth	-	schoolController.listHolidays
school	POST	/schools/me/holidays	auth	P:calendar.manage	schoolController.createHoliday
school	PATCH	/schools/me/holidays/:id	auth	P:calendar.manage	schoolController.updateHoliday
school	DELETE	/schools/me/holidays/:id	auth	P:calendar.manage	schoolController.deleteHoliday
school	GET	/schools/me/backup/export	auth	P:school.manage_settings	schoolController.exportSchoolData
school	GET	/schools/platform/stats	auth	P:platform.manage_schools	schoolController.getPlatformStats
school	GET	/schools/:id	auth	-	schoolController.getSchoolById
school	PATCH	/schools/:id	auth	P:platform.manage_schools	schoolController.updateSchoolById
school	DELETE	/schools/:id	auth	P:platform.manage_schools	schoolController.deleteSchoolById
school	GET	/schools/:id/stats	auth	-	schoolController.getSchoolProfileStats
schoolRequest	POST	/school-requests/	auth	P:schools.request_creation	schoolRequestController.createRequest
schoolRequest	GET	/school-requests/mine	auth	P:schools.request_creation	schoolRequestController.listMyRequests
schoolRequest	GET	/school-requests/	auth	P:platform.manage_schools	schoolRequestController.listAllRequests
schoolRequest	POST	/school-requests/:id/approve	auth	P:platform.manage_schools	schoolRequestController.approveRequest
schoolRequest	POST	/school-requests/:id/reject	auth	P:platform.manage_schools	schoolRequestController.rejectRequest
schoolRequest	GET	/school-requests/:id	auth	P:platform.manage_schools	schoolRequestController.getRequest
student	GET	/students/	auth	P:students.view	studentController.listStudents
student	POST	/students/	auth	-	studentController.createStudent
student	POST	/students/bulk	auth	P:students.manage	studentController.bulkCreateStudents
student	POST	/students/bulk-assign-class	auth	P:students.manage	studentController.bulkAssignClass
student	POST	/students/bulk-delete	auth	P:students.manage	studentController.bulkDeleteStudents
student	GET	/students/:id	auth	-	studentController.getStudentProfile
student	PATCH	/students/:id	auth	-	studentController.updateStudent
student	PATCH	/students/:id/class	auth	P:students.manage	studentController.assignClass
student	DELETE	/students/:id	auth	P:students.manage	studentController.deactivateStudent
student	POST	/students/:id/activate	auth	P:students.manage	studentController.activateStudent
student	DELETE	/students/:id/permanent	auth	P:students.manage	studentController.permanentlyDeleteStudent
student	GET	/students/:id/documents	auth	-	studentDocumentController.listDocuments
student	POST	/students/:id/documents	auth	-	studentDocumentController.addDocument
student	DELETE	/students/:id/documents/:docId	auth	-	studentDocumentController.deleteDocument
student	GET	/students/:id/evaluated-papers	auth	-	evaluatedPaperController.listForStudent
student	POST	/students/:id/evaluated-papers	auth	P:evaluated_papers.manage	evaluatedPaperController.addPaper
student	DELETE	/students/:id/evaluated-papers/:paperId	auth	P:evaluated_papers.manage	evaluatedPaperController.deletePaper
student	GET	/students/:id/fees/summary	auth	-	feesController.getFeeSummaryForStudent
student	GET	/students/:id/fees/payments	auth	-	feesController.listPaymentsForStudent
student	POST	/students/:id/fees/payments	auth	P:fees.manage	feesController.recordPaymentForStudent
student	PUT	/students/:id/fees/structures/:feeStructureId/override	auth	P:fees.manage	feesController.upsertStudentFeeOverride
student	DELETE	/students/:id/fees/structures/:feeStructureId/override	auth	P:fees.manage	feesController.deleteStudentFeeOverride
student	GET	/students/:id/transport	auth	-	transportController.getStudentTransport
student	PATCH	/students/:id/transport	auth	P:transport.manage	transportController.assignStudentTransport
student	DELETE	/students/:id/transport	auth	P:transport.manage	transportController.unassignStudentTransport
student	GET	/students/:id/siblings	auth	-	studentSiblingController.listSiblings
student	GET	/students/:id/siblings/search	auth	-	studentSiblingController.searchSiblingCandidates
student	POST	/students/:id/siblings/link	auth	-	studentSiblingController.linkSibling
student	DELETE	/students/:id/siblings/:siblingId	auth	-	studentSiblingController.unlinkSibling
student	GET	/students/:id/activity	auth	-	studentActivityController.getActivityTimeline
student	GET	/students/:id/dashboard	auth	-	studentDashboardController.getDashboard
student	GET	/students/:id/attendance	auth	-	attendanceController.listForStudent
student	GET	/students/:id/attendance/summary	auth	-	attendanceController.getSummaryForStudent
student	GET	/students/:id/marks	auth	-	examController.listMarksForStudent
student	GET	/students/:id/marks/summary	auth	-	examController.getMarksSummaryForStudent
student	GET	/students/:id/exams/upcoming	auth	-	examController.listUpcomingForStudent
student	GET	/students/:id/exams	auth	-	examController.listExamsForStudent
student	GET	/students/:id/exams/:examId/schedule	auth	-	examController.getExamScheduleForStudent
student	GET	/students/:id/report-card	auth	-	examController.getReportCardForStudent
student	GET	/students/:id/question-papers	auth	-	examController.listQuestionPapersForStudent
student	GET	/students/:id/homework	auth	-	homeworkController.listUpcomingForStudent
student	GET	/students/:id/homework/all	auth	-	homeworkController.listAllForStudent
student	GET	/students/:id/timetable	auth	-	timetableController.getWeeklyForStudent
student	GET	/students/:id/extracurricular	auth	-	studentExtracurricularController.getOverview
student	GET	/students/:id/notifications	auth	-	notificationController.listForStudent
student	POST	/students/:id/notifications/:notificationId/read	auth	-	notificationController.markRead
student	GET	/students/:id/leave-requests	auth	-	studentLeaveRequestController.listForStudent
student	POST	/students/:id/leave-requests	auth	-	studentLeaveRequestController.applyForStudent
student	GET	/students/:id/profile-change-requests	auth	-	studentProfileChangeRequestController.listForStudent
student	POST	/students/:id/profile-change-requests	auth	-	studentProfileChangeRequestController.submitForStudent
studentLeaveRequest	GET	/student-leave-requests/	auth	R:teacher	studentLeaveRequestController.listForClassTeacher
studentLeaveRequest	PATCH	/student-leave-requests/:id	auth	R:teacher	studentLeaveRequestController.review
studentProfileChangeRequest	GET	/profile-change-requests/	auth	R:teacher	studentProfileChangeRequestController.listForClassTeacher
studentProfileChangeRequest	PATCH	/profile-change-requests/:id	auth	R:teacher	studentProfileChangeRequestController.review
superAdmin	GET	/super-admin/dashboard	auth	R:super_admin P:platform.manage_schools	superAdminController.getDashboard
superAdmin	GET	/super-admin/schools	auth	R:super_admin P:platform.manage_schools	superAdminController.listSchools
superAdmin	POST	/super-admin/schools	auth	R:super_admin P:platform.manage_schools	superAdminController.createSchool
superAdmin	POST	/super-admin/schools/impact	auth	R:super_admin P:platform.manage_schools	superAdminController.previewSchoolsImpact
superAdmin	POST	/super-admin/schools/set-active	auth	R:super_admin P:platform.manage_schools	superAdminController.setSchoolsActive
superAdmin	GET	/super-admin/schools/:id	auth	R:super_admin P:platform.manage_schools	superAdminController.getSchoolOverview
superAdmin	PATCH	/super-admin/schools/:id	auth	R:super_admin P:platform.manage_schools	superAdminController.updateSchool
superAdmin	DELETE	/super-admin/schools/:id	auth	R:super_admin P:platform.manage_schools	superAdminController.deleteSchool
superAdmin	GET	/super-admin/school-admins	auth	R:super_admin P:platform.manage_school_admins	superAdminController.listSchoolAdmins
superAdmin	POST	/super-admin/school-admins	auth	R:super_admin P:platform.manage_school_admins	superAdminController.createSchoolAdmin
superAdmin	GET	/super-admin/school-admins/:id	auth	R:super_admin P:platform.manage_school_admins	superAdminController.getSchoolAdmin
superAdmin	PATCH	/super-admin/school-admins/:id	auth	R:super_admin P:platform.manage_school_admins	superAdminController.updateSchoolAdmin
superAdmin	POST	/super-admin/school-admins/:id/reset-password	auth	R:super_admin P:platform.manage_school_admins	superAdminController.resetSchoolAdminPassword
superAdmin	PUT	/super-admin/school-admins/:id/schools	auth	R:super_admin P:platform.manage_school_admins	superAdminController.assignSchools
superAdmin	DELETE	/super-admin/school-admins/:id/schools/:schoolId	auth	R:super_admin P:platform.manage_school_admins	superAdminController.removeAssignment
superAdmin	GET	/super-admin/school-admins/:id/impact	auth	R:super_admin P:platform.manage_school_admins	superAdminController.previewSchoolAdminImpact
superAdmin	POST	/super-admin/school-admins/:id/deactivate	auth	R:super_admin P:platform.manage_school_admins	superAdminController.deactivateSchoolAdmin
superAdmin	POST	/super-admin/school-admins/:id/activate	auth	R:super_admin P:platform.manage_school_admins	superAdminController.activateSchoolAdmin
superAdmin	GET	/super-admin/audit-log	auth	R:super_admin P:platform.view_audit_log	superAdminController.listAuditLog
superAdmin	GET	/super-admin/audit-log/actions	auth	R:super_admin P:platform.view_audit_log	superAdminController.listAuditActions
syllabus	GET	/syllabus/my-class	auth	R:student	syllabusController.listForOwnClass
syllabus	GET	/syllabus/	auth	R:...STAFF_AND_TEACHER	syllabusController.list
syllabus	GET	/syllabus/:id	auth	R:...STAFF_AND_TEACHER	syllabusController.get
syllabus	POST	/syllabus/	auth	R:...STAFF_AND_TEACHER	syllabusController.create
syllabus	PATCH	/syllabus/:id	auth	R:...STAFF_AND_TEACHER	syllabusController.update
syllabus	DELETE	/syllabus/:id	auth	R:...STAFF_ONLY	syllabusController.remove
teacher	GET	/teachers/	auth	P:teachers.manage	teacherController.listTeachers
teacher	GET	/teachers/:id	auth	P:teachers.manage	teacherController.getTeacher
teacher	POST	/teachers/	auth	P:teachers.manage	teacherController.createTeacher
teacher	PATCH	/teachers/:id	auth	P:teachers.manage	teacherController.updateTeacher
teacher	DELETE	/teachers/:id	auth	P:teachers.manage	teacherController.deactivateTeacher
teacher	GET	/teachers/:id/assignments	auth	P:teachers.manage	teacherController.listAssignments
teacher	POST	/teachers/:id/assignments	auth	P:teachers.manage	teacherController.assignToClassSubject
teacher	POST	/teachers/:id/homeroom	auth	P:teachers.manage	teacherController.setHomeroomTeacher
teacher	DELETE	/teachers/:id/homeroom	auth	P:teachers.manage	teacherController.clearHomeroomTeacher
teacher	POST	/teachers/:id/assignments/bulk	auth	P:teachers.manage	teacherController.bulkAssignSubjects
teacher	GET	/teachers/:id/documents	auth	P:teachers.manage	teacherDocumentController.listDocuments
teacher	POST	/teachers/:id/documents	auth	P:teachers.manage	teacherDocumentController.addDocument
teacher	DELETE	/teachers/:id/documents/:docId	auth	P:teachers.manage	teacherDocumentController.deleteDocument
teacher	GET	/teachers/:id/attendance	auth	P:teachers.manage	teacherAttendanceController.listForTeacher
teacher	GET	/teachers/:id/attendance/summary	auth	P:teachers.manage	teacherAttendanceController.getSummaryForTeacher
teacher	GET	/teachers/:id/leave-requests	auth	P:teachers.manage	leaveRequestController.listForTeacher
teacherAttendance	GET	/teacher-attendance/daily	auth	P:teachers.manage	teacherAttendanceController.getDaily
teacherAttendance	GET	/teacher-attendance/monthly-summary	auth	P:teachers.manage	teacherAttendanceController.getMonthlySummary
teacherAttendance	POST	/teacher-attendance/mark	auth	P:teachers.manage	teacherAttendanceController.mark
teacherPortal	GET	/teacher-portal/dashboard	auth	-	teacherPortalController.getDashboard
teacherPortal	GET	/teacher-portal/my-assignments	auth	-	teacherPortalController.listMyAssignments
